count,hate_speech,offensive_language,neither,class,tweet
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE I've had the pleasure of staying here with my family talk about exclusive service best resort by far."" Thanks."
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE When will #CelebrityApprentice be back? I miss TV's best reality show!"" Very soon--shooting now!"
0,0,0,0,-1,"Thank you to MENTIONHERE & Sports Illustrated MENTIONHERE for the really nice piece about me. March 17, 2014 issue URLHERE"
0,0,0,0,-1,Obama should stop running down the stairs when getting off Air Force One. Doesn?? look presidential and at some point he will take a fall.
0,0,0,0,-1,I wonder if Apple is upset with me for hounding them to produce a large screen iPhone. I hear they will be doing it soon??ong overdue.
0,0,0,0,-1,"Obama must now FOCUS, get his mind off ""March.Madness"", and LEAD! Watch Russia closely, work hard on the economy and get rid of ObamaCare!"
0,0,0,0,-1,The situation with Russia is much more dangerous than most people may think - and could lead to World War III. WE NEED GREAT LEADERSHIP FAST
0,0,0,0,-1,We should be building up our military and our missile defense systems to their highest levels ever. Must be very strong to prosper & survive
0,0,0,0,-1,I believe Putin will continue to re-build the Russian Empire. He has zero respect for Obama or the U.S.!
0,0,0,0,-1,"Putin has become a big hero in Russia with an all time high popularity. Obama, on the other hand, has fallen to his lowest ever numbers. SAD"
0,0,0,0,-1,Great advice from my mother: ??rust in God and be true to yourself.????Mary MacLeod Trump
0,0,0,0,-1,"Great advice from my father: ""Know everything you can about what you're doing."" -- Fred C. Trump"
0,0,0,0,-1,"""Continuous effort - not strength or intelligence - is the key to unlocking our potential."" -- Winston Churchill"
0,0,0,0,-1,"President Obama, be cool, be smart, be sharp and FOCUS (no more March Madness), and you can beat Putin at his own game. IT CAN BE DONE!"
0,0,0,0,-1,"While Putin is scheming and beaming on how to take over the World, President Obama is watching March Madness (basketball)!"
0,0,0,0,-1,"I don't hate Obama at all, I just think he is an absolutely terrible president, maybe the worst in our history!"
0,0,0,0,-1,"We're spending a fortune looking for the lost plane with mostly Chinese passengers, and that's OK-but how much are Russia & China spending?"
0,0,0,0,-1,"President Obama was able to fool the Americans by getting elected, but not able to fool Vladimir Putin. Too bad for us!"
0,0,0,0,-1,"""Failure is simply the opportunity to begin again, this time more intelligently."" -- Henry Ford"
0,0,0,0,-1,"""Things turn out best for the people who make the best of the way things turn out."" -- John Wooden"
0,0,0,0,-1,"We are excited to announce Trump Estates at Akoya by DAMAC, luxury villas situated byTrump Int?? Golf Links Dubai URLHERE"
0,0,0,0,-1,"""MENTIONHERE: .MENTIONHERE what is ur favorite plane?"" Boeing 757 and Citation X."
0,0,0,0,-1,Looks like plane may have been found in the Indian Ocean off the coast of Australia.
0,0,0,0,-1,Lithium ion batteries should not be allowed to be used in aircraft. I won't fly on the Boeing 787 Dreamliner - it uses those batteries.
0,0,0,0,-1,"Plane was carrying those terrible lithium ion batteries, which are highly combustible, as cargo. Fire could have started in cockpit."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE That's why we need you in 2016."""
0,0,0,0,-1,"""MENTIONHERE: It's very important that he fills out his March Madness bracket on SportsCenter while Putin takes over eastern Europe"""
0,0,0,0,-1,"""MENTIONHERE: I love MENTIONHERE!"" Great!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Then you should run for president! I know you could turn this country around."" I definitely could (fast)"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE they also kill thousands of birds here in CA."" MENTIONHERE"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE Windmills in western NY State are a complete eyesore. Beautiful views ruined by propellers."""
0,0,0,0,-1,"""MENTIONHERE: Im voting for MENTIONHERE to b president of the WORLD n clean up this mess were in!!!"" And we are truly in a mess!"
0,0,0,0,-1,It's almost like the United States has no President - we are a rudderless ship heading for a major disaster. Good luck everyone!
0,0,0,0,-1,".MENTIONHERE, Wind turbines are ripping your country apart and killing tourism.Electric bills in Scotland are skyrocketing-stop the madness"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE hey. You are so cool and I'm voting for you in 2016"" Very nice!"
0,0,0,0,-1,"""MENTIONHERE:MENTIONHERE This what we really want in Aberdeen? Wind turbines are destructive to tourism etc.pic.twitter.com/iUEFEw1Yp5"
0,0,0,0,-1,Head on over to my Facebook page to have your questions answered in the next #AskTheDonald- URLHERE
0,0,0,0,-1,MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE Thanks Dan
0,0,0,0,-1,Re Negotiation: Know what you want & think about what the other side wants. Know where they??e coming from & do not underestimate them.
0,0,0,0,-1,"The Donald J. Trump Signature Collection's new line is out MENTIONHERE --ties, shirts, accessories -- great & going fast! URLHERE"
0,0,0,0,-1,Business is an art in itself & powerful negotiation skills are one of the techniques necessary to facilitate success.- Think Like a Champion
0,0,0,0,-1,"""Entrepreneurs who develop their Midas Touch do not work for money. They work to create or acquire assets. Focus on assets."" -- Midas Touch"
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE man DJ! You are such an inspiration brother. Thanks for being you!"" Thank you."
0,0,0,0,-1,"""MENTIONHERE You also hosted the greatest MMA event of all time... #WRESTLEMANIA... TWICE!!! You are a great American sir."" Thanks."
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE I just got one of your ""Ties"" such a nice brand."" Great! Thx"
0,0,0,0,-1,""" MENTIONHERE Please stop renovating/creating golf courses. We need you to renovate the White House! #trumpforpresident"" Cute!"
0,0,0,0,-1,"""MENTIONHERE Finally read The Art of the Deal. Outstanding book and applies to every facet of life #thinkbig"" Thanks"
0,0,0,0,-1,"""It's not that I'm so smart, it's just that I stay with problems longer."" -- Albert Einstein"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE you are a true role model of success. Thank you for being my inspiration #Trump2016"" Thank you."
0,0,0,0,-1,"""MENTIONHERE: ""The best investment I made, is the one I didn't make"" (Donald Trump) #APC"" Can be very true!"
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE AND YOU LOVE WHAT YOU DO.. RUN FOR PRESIDENT. YOU WILL LOVE IT"" Interesting!"
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE I work in Manhattan. Mr. Trump was the first to turn this city around. I remember 42nd Street!"" Thanks."
0,0,0,0,-1,"""MENTIONHERE A great sports fan & business man! DT & his son w/George & Billy during Spring Training pic.twitter.com/DhUK4RQPxY"" Good memories!"
0,0,0,0,-1,Is this what we really want in Aberdeen? Wind turbines are destructive to tourism etc. MENTIONHERE MENTIONHERE.twitter.com/ypnn1YSSET
0,0,0,0,-1,"""Get to the essence immediately. Learn to economize. People appreciate brevity in today's world."" -- Think Like a Champion"
0,0,0,0,-1,"""The only way to do great work is to love what you do."" ??Steve Jobs"
0,0,0,0,-1,"President Obama could totally solve the problem with Putin by demanding that Russia sign on to ObamaCare, thereby destroying their economy!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Why is the US 37th in Healthcare on the global scale and what can we do to improve?"" SMART LEADERSHIP!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE for president 2016!!!! Economic genius is what we need !!!!!!"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE You need to become president before world war 3 starts!"" Do not kid yourself, World War III could happen."
0,0,0,0,-1,"Wow, Putin is really taking advantage of President Obama. It is important that Obama responds with strength and determination-be smart-cool!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE you are the only candidate that would make me vote republican. Today's world needs a real leader."" Thank you!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE The only reality show worth my time is #CelebrityApprentice. Thanks"
0,0,0,0,-1,Some people dream of great accomplishments while others stay awake and do them!
0,0,0,0,-1,"""MENTIONHERE: Trump 2016 is the only way to stop the decline of the West. Only one man in America could deal with Putin #Trump2016"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE please run for president. America needs you"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Hopefully your breakfast is with your 2016 pres exploratory committee #2016 Hopeful"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE only deal should be Presidential Deal....hurry. We need help fast!"
0,0,0,0,-1,"5 year old Trey has terminal cancer. I'm helping him go to Disney, won't you? URLHERE"
0,0,0,0,-1,"There are many editorial writers that are good, some great, & some bad. But the least talented of all is frumpy Gail Collins of NYTimes."
0,0,0,0,-1,"""MENTIONHERE Thought your show would never return. What is start date. #CelebrityApprentice"" Start shooting next week!"
0,0,0,0,-1,Join MENTIONHERE and light the world blue on 4/2. #LIUB will raise awareness for millions with autism!
0,0,0,0,-1,"??ome people dream of great accomplishments, while others stay awake and do them.?? Anonymous"
0,0,0,0,-1,"""The best vision is insight."" -- Malcolm Forbes"
0,0,0,0,-1,I won't be doing Fox & Friends tomorrow morning in that I have a big breakfast meeting on a deal. I will be back next week at 7. Thank you!
0,0,0,0,-1,"""MENTIONHERE: What a fantastic test of championship golf. Congratulations to Team Trump on a superb result all round MENTIONHERE. Best"""
0,0,0,0,-1,"When nobody wanted the UFC, I opened the way by letting them fight at the Trump Taj Mahal in Atlantic City. Dana White has done a great job!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Dont think your more than donald trump...he is the best #betterthanyou"" Thanks!"
0,0,0,0,-1,"""MENTIONHERE: Somebody said the first casualty of war is truth. Somebody tell Kerry to take DT with him to negotiate the Russian surrender."""
0,0,0,0,-1,"Frumpy and very dumb Gail Collins, an editorial writer at The New York Times, is so lucky to even have a job. Check her out - incompetent!"
0,0,0,0,-1,.MENTIONHERE As a true champion you must have enjoyed how difficult but fair The Blue Monster played last weekend. Gary Player Villa loved!
0,0,0,0,-1,"While I won't be running for Governor of New York State, a race I would have won, I have much bigger plans in mind- stay tuned, will happen!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE don't run for governor go for the White House!!! #TrumpIn2016"""
0,0,0,0,-1,The top leadership of the New York State Republican Party is totally dysfunctional - they haven't won a major election in many years.
0,0,0,0,-1,"I have clearly stated that if the New York State Republican Party is able to unify, I would run for Governor and win. They can't unify -SAD!"
0,0,0,0,-1,"""We are what we repeatedly do. Excellence, then, is not an act, but a habit."" -- Aristotle"
0,0,0,0,-1,"""MENTIONHERE BEST on Mkt! We've rented these amazing homes forever! Sales too. 2 highest apt rentals '13"" URLHERE"" Thx Dolly"
0,0,0,0,-1,"""One who fears failure limits his activities. Failure is only the opportunity to more intelligently begin again."" -- Henry Ford"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE shuts down NBC?? MENTIONHERE: ??utin has eaten Obama?? lunch??URLHERE He's a spineless coward."
0,0,0,0,-1,"""MENTIONHERE: Putin has eaten Obama's lunch, therefore our lunch, for a long period of time. - MENTIONHERE VERY TRUE!!! #TeaParty"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Mr Trump, please consider the presidency rather than NY Gov race. The country is a mess."
0,0,0,0,-1,MENTIONHERE Thanks!
0,0,0,0,-1,AMAZING how the press protected President Obama when he did the so-called comedy routine with Zach G. He looked like a fool - they said cute
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE you are my hero man, keep doing what you are doing."" Thank you, I will."
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE also was it the lawyers that lost or the client they represented?"" BOTH!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE is in my psychology book from the 90's and still looks the same. #NotHuman pic.twitter.com/vm8GmkdlS5"" Thanks."
0,0,0,0,-1,"""MENTIONHERE: You may love MENTIONHERE, you may hate him, but you have to appreciate how he handles an annoying sand gnat like Matt Lauer"
0,0,0,0,-1,"""MENTIONHERE: ??realDonaldTrump: ""By failing to prepare, you are preparing to fail."" -- Benjamin Franklin??"",3/13/14 15:48,85,74,4.44198E+17""MENTIONHERE: MENTIONHERE you are just smarter and better prepared"""" So true!"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Wharton baby!"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Mr.trump you said that you would run for president if nation got worse. It is real sad now..."""
0,0,0,0,-1,"I just beat a lawyer from Yale and a lawyer from Harvard, who teamed up against me, in a major case worth millions ($). They were so dumb!"
0,0,0,0,-1,"""MENTIONHERE: .MENTIONHERE officially confirms on MENTIONHERE this morning-- Miss USA pageant will be coming to Baton Rouge in June."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE.... loved you on Today!! Your were great!!!"" Thank you!"
0,0,0,0,-1,"Just did theToday Show to announce that Baton Rouge, Louisiana will host the Miss USA Pageant on Sunday, June 8th. MENTIONHERE USA."
0,0,0,0,-1,Trump Victorious in Fort Lauderdale Litigationpic.twitter.com/WqurUItUJH
0,0,0,0,-1,Congratulations to MENTIONHERE for the two top rentals in 2013! URLHERE #TIRNYC
0,0,0,0,-1,"Wow, the two highest apartment rentals in all of 2013 were at Trump Park Avenue??ach one = $100,000 per month URLHERE"
0,0,0,0,-1,"""Always bear in mind that your own resolution to succeed is more important than any other."" -- Abraham Lincoln"
0,0,0,0,-1,"""By failing to prepare, you are preparing to fail."" -- Benjamin Franklin"
0,0,0,0,-1,I love taking lawsuits all the way when I?? right. MENTIONHERE is finding that out the hard way!
0,0,0,0,-1,"With the complete Ft. Lauderdale victory, I will now sue for millions of $?? in attorney fees for which plaintiffs are liable."
0,0,0,0,-1,JUST IN: A jury awarded a complete and total victory in buyer?? remorse lawsuit against me in Ft. Lauderdale.
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Mr. Trump, just returned from Chicago & staying at your hotel. Amazing experience. Your people are the BEST"
0,0,0,0,-1,"""MENTIONHERE: #BlueForBen MENTIONHERE MENTIONHERE pic.twitter.com/Jnc696s5fa"" BEN, GET WELL SOON - YOU HAVE MANY FRIENDS!"
0,0,0,0,-1,"""MENTIONHERE: So excited for tomorrow to head to #NewYork to tour #Trump Tower! I am so looking forward to meeting MENTIONHERE"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE You rock....ditch the haters, and keep speaking the truth. They just don't like what they hear!"""
0,0,0,0,-1,"""The secret of getting ahead is getting started."" -- Mark Twain"
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE I love all of your books very helpful"" Thanks, good luck!"
0,0,0,0,-1,"""You have to learn the rules of the game. And then you have to play better than anyone else."" -- Albert Einstein"
0,0,0,0,-1,"""MENTIONHERE If you run you got my vote. You know how to run business and grow it. That's what our country needs."" Thanks."
0,0,0,0,-1,"""Rosechem1 One of the reasons that I like you is because I feel that old American greatness in your mentality. It makes me feel hope!"" Thx."
0,0,0,0,-1,"""MENTIONHERE Having role models like MENTIONHERE and MENTIONHERE is the best thing in life! They set standards & we can follow"" Thx."
0,0,0,0,-1,"""MENTIONHERE tried yr mobile app to check out yr hotel rates in Doral. App works effortlessly, is easy to use to book rooms"" Unlike ObamaCare"
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE MENTIONHERE going there for my honeymoon in October. Can't wait"" Great!"
0,0,0,0,-1,"""MENTIONHERE Reasons why I love MENTIONHERE he isn't afraid to speak his mind and call people out"" True!"
0,0,0,0,-1,"""MENTIONHERE Congratulations to Patrick Reed for his win yesterday MENTIONHERE! The new #BlueMonster lived up to its name"" Thanks Joe."
0,0,0,0,-1,"""MENTIONHERE Good work on Trump Doral. That was a tough test for the best golfers in the world."" Thank you."
0,0,0,0,-1,"""MENTIONHERE Visited your Trump Tower building while in NYC. Beautiful building!!"" pic.twitter.com/062cLMcQan Thank you."
0,0,0,0,-1,"""Many of life's failures are people who did not realize how close they were to success when they gave up."" -- Thomas A. Edison"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE You may be the only conservative who can win the 2016 Presidential election. Please consider."" I will!"
0,0,0,0,-1,"""MENTIONHERE MENTIONHERE LOOKING FORWARD TO TAKING ON THE MONSTER SOON!!! SO WHAT IS THE DONALDS BEST ON IT?? EXCITING LOOKING COURSE!!"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE when does celebrity apprentice start- spring is in the air, so I know it must be soon"" Shooting in 2 weeks."
0,0,0,0,-1,"Have passion, drive, and enthusiasm? You can check out the MENTIONHERE careers here: URLHERE"
0,0,0,0,-1,The massive Blue Monster MENTIONHERE is getting rave reviews. I built it in one year??o easy feat!
0,0,0,0,-1,I??e been watching very little MENTIONHERE lately??he good news is I?? switching over to MENTIONHERE and MENTIONHERE.
0,0,0,0,-1,Other worthy people were taken off the MENTIONHERE list as well. Stupid poll should be canceled??o credibility.
0,0,0,0,-1,The #CNBC 25 poll is a joke. I was in 9th place and taken off. (Politics?) No wonder MENTIONHERE ratings are going down the tubes.
0,0,0,0,-1,"Congratulations to Patrick Reed for winning at Trump National Doral. He told me The Blue Monster is ""the best course I've ever played"""
0,0,0,0,-1,Will be on Fox & Friends at 7 (10 minutes). ENJOY!
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE. Not sure what was more impressive today....Tiger Woods making 8 birdies or your golf course."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE You guys are Amazing! The 2014 MENTIONHERE MENTIONHERE is #EPIC!"
0,0,0,0,-1,"""MENTIONHERE: The Blue Monster is definitely an amazing and beautiful course. It is more than just a ""Masterpiece"" - it is Immortal"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Keep fighting the good fight. You speak the truth. Trump 2016!!!"""
0,0,0,0,-1,"Leaders at Trump National Doral are only one under par. The great Ben Hogan said, ""I've never seen a great course that was easy!"""
0,0,0,0,-1,"The newly built Blue Monster at Trump National Doral is being considered a ""masterpiece"" by almost all who see it and play it - THANK YOU!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE great speech yesterday. Trump/Cruz 16"" Thank you!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE Yep, what a rough day.. I bet MENTIONHERE loves the leaderboard looking like a U.S. Open."""
0,0,0,0,-1,"""MENTIONHERE: URLHERE this man MENTIONHERE is a very wise man. Hate to say it but it?? true """
0,0,0,0,-1,"""MENTIONHERE: My take from #CPAC2014: MENTIONHERE's speech was better than MENTIONHERE's """
0,0,0,0,-1,"""The road to success is always under construction."" -- Arnold Palmer"
0,0,0,0,-1,I??l be at the Blue Monster at Trump National Doral all weekend watching the Cadillac World Championships. MENTIONHERE MENTIONHERE
0,0,0,0,-1,I am at MENTIONHERE watching the Cadillac World Championships. The Blue Monster is playing tough against the world?? greatest golfers.
0,0,0,0,-1,Congrats to MENTIONHERE and MENTIONHERE. I really enjoyed being there??he response was so terrific!
0,0,0,0,-1,Proud to be honored at reception celebrating entrepreneurship with Citizens United at CPAC. URLHERE
0,0,0,0,-1,MENTIONHERE Thanks Sasha!
0,0,0,0,-1,"""MENTIONHERE: ""MENTIONHERE: MENTIONHERE Awesome speech! URLHERE"" He tells it like it is! Great speech!"" Thanks!"
0,0,0,0,-1,"""MENTIONHERE: Heard the Trumpmeister stole the show yesterday at #cpac2014. MENTIONHERE #cspanwj #cspan"" True!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Awesome speech! You can watch it here: URLHERE"" Thank you!"
0,0,0,0,-1,"""MENTIONHERE: ??EJmedshoppe: MENTIONHERE MENTIONHERE MENTIONHERE course is beautiful. I played there in 2012.??"",3/6/14 22:29,13,8,4.41778E+17""MENTIONHERE: MENTIONHERE for president #greatman"""" Thank you!"""
0,0,0,0,-1,The unbiased reporters and attendees said mine was the best and most well received speech at CPAC - THANK YOU!
0,0,0,0,-1,Actually I was very nice to Jimmy Carter during my standing room only (& standing ovation) speech for CPAC - stated better Pres. than Obama!
0,0,0,0,-1,"Of course I don't think Jimmy Carter is dead-saw him today on T.V. Just being sarcastic, but never thought he was alive as President, stiff!"
0,0,0,0,-1,"Trump International Hotel & Tower Toronto continues to receive accolades. Great city, great hotel. URLHERE #TrumpToronto"
0,0,0,0,-1,"""Is business success a natural talent? I think it's a combination of aptitude, work and luck."" -- Think Like a Champion"
0,0,0,0,-1,"""Get to the essence immediately. Learn to economize. People appreciate brevity in today's world."" -- Think Like a Champion"
0,0,0,0,-1,"""We create success or failure on the course primarily by our thoughts."" -- Gary Player"
0,0,0,0,-1,"""The more predictable the business, the more valuable it is. Predictability also means consistency of brand experience."" --Midas Touch"
0,0,0,0,-1,Elite Traveler & the 12 Best Hotel Room Views in the World URLHERE #TrumpChicago
0,0,0,0,-1,"""You're never a loser until you quit trying."" -- Mike Ditka"
0,0,0,0,-1,Success breeds success. The best way to impress people is through results. -- Think Like a Billionaire.
0,0,0,0,-1,The opening of the MENTIONHERE Villa at trumpdoral URLHERE
0,0,0,0,-1,"""MENTIONHERE Just read Midas Touch cover2cover. Tons of notes for MENTIONHERE thank you & Robert too!"" Thank you, good luck!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE, MENTIONHERE DAMAC releasing today - Trump Estate in #Dubai URLHERE Beauty and Style!"
0,0,0,0,-1,"MENTIONHERE Charlie, sounds good to me!"
0,0,0,0,-1,MENTIONHERE Thanks Colleen!
0,0,0,0,-1,Live on the edge--no complacency is allowed--and keep an open mind. Business is a creative endeavor.
0,0,0,0,-1,"If you're passionate about your work, you will never give up."
0,0,0,0,-1,"Remember to keep going--if you stop, your momentum will stop."
0,0,0,0,-1,""".MENTIONHERE MENTIONHERE Congrats Mr. Trump on making MENTIONHERE list of wealthiest in the world."" Thanks!"
0,0,0,0,-1,".MENTIONHERE The 2 people I am most excited to hear speak on Thrursday at MENTIONHERE is MENTIONHERE & MENTIONHERE #DCBound"" Thanks."
0,0,0,0,-1,Actually Putin doesn't want Alaska because the Environmental Protection Agency will make it impossible for him to drill for oil!
0,0,0,0,-1,What do you think Obama will do when Putin seizes Alaska?
0,0,0,0,-1,Baltimore just set a record for the coldest day in March in a long recorded history - 4 degrees. Other places likewise. Global warming con!
0,0,0,0,-1,".MENTIONHERE Romney strongly stated, in one of the debates with Pres. OBAMA, that Russia is the big problem. Obama scoffed. Mitt was 100% correct!"
0,0,0,0,-1,"New York Magazine just named the most influential ""tweeters"" in N.Y. and one Donald Trump was #2 after ESPN. Actually, I'm easily #1!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I'm skipping Cap. Hill meetings to make it to your #CPAC2014 speech! Any hints on the topic??"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE MENTIONHERE ; Based on the photos and articles I've read,""It's Beautiful"""" Thank you!"
0,0,0,0,-1,"""MENTIONHERE: If MENTIONHERE was president, middle class would make more $. I honestly think he could keep Jobs in America! So true-easy"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE you did a great job at the Oscars, despite what MENTIONHERE is saying!"" Oscars sucked, Ellen off her game!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE - Players have been raving about how nice the course is & how much they are looking fwd to it."
0,0,0,0,-1,.MENTIONHERE It was great having you play The Blue Monster. Thanks for your nice statements-many agree that it is best they've seen!
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE - Players have been raving about how nice the course is & how much they are looking fwd to it."
0,0,0,0,-1,Very exciting week for MENTIONHERE. I will be in Miami opening what will soon be best resort in U.S. World Golf Championship this week!
0,0,0,0,-1,"MENTIONHERE Ellen, you should get rid of Andy Lassner - the guy has absolutely no imagination or talent. Good try last night!"
0,0,0,0,-1,"I have always liked Ellen, done her show numerous times, but she was not good last night - fumbling and stumbling!"
0,0,0,0,-1,"Ellen was so awkward and insecure last night. The pizza skit was terrible. She should dump Andy Lassner, a guy with no absolutely no talent!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE your tweets made my night"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Donald Trump was the best part of the 2014#Oscars"""
0,0,0,0,-1,"""MENTIONHERE: The best ending to the #Oscars would have been MENTIONHERE saying ""You're Fired"""""
0,0,0,0,-1,"""MENTIONHERE: Best moments at the Oscars ..Harrison Ford seeking pizza and MENTIONHERE on Twitter"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE tweets tonight are all that made the #Oscars entertaining #CantStopLaughing #Trump2016"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE missed his calling. He called it rite on tonite with #Oscars"""
0,0,0,0,-1,"""MENTIONHERE: And MENTIONHERE was fun tonight too."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I think you could have directed a better oscars mr. Trump #oscars"" MUCH BETTER!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE When do you plan to announce your eventual run for the presidency?"" We shall see!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Goes to MENTIONHERE Best tweets of the night."" #Oscars"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE for president!! #Trump2016 #DonaldTrumpsAll"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Thank God it's over!"""
0,0,0,0,-1,"""MENTIONHERE: I must live under a rock! I don't know 1/2 of the movies! But I know MENTIONHERE has the best Oscar commentary! #LAKEY"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE hi Donald genius"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE thanks for a memorable oscars!"" #Oscars No problem."
0,0,0,0,-1,"""MENTIONHERE: Ha I didnt have to watch the #2014Oscars thanks for keeping me updated MENTIONHERE"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE true leader in business"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE #Oscars2014 was a joke!"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE You need to run for President. This country needs you. #Trump2016"" zip. I know! #Oscars"
0,0,0,0,-1,What is he reading? #Oscars
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Only 1 solution for the Oscars, Trump as host"""
0,0,0,0,-1,"M.M. is a good choice - also, nice guy! #Oscars"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE So true. Ellen is a train wreck"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE is my favorite celebrity/business man, please run for president we need someone competent"" So true!"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE You inspire me to keep going on every day"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I wish I was watching your presidency campaign instead of the oscars"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE is really not liking the Oscars. He tells it the way it is, which would be a nice in a president. #trump2016"""
0,0,0,0,-1,Angelina and Sidney had a really strange vibe going! #Oscars
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Stopped watching and starting reading your tweets #muchbetter"""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE is the man"" So true!"
0,0,0,0,-1,Was President Obama in charge of this years Academy Awards - they remind me of the ObamaCare website! #Oscars.
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE run for president please."""
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE You've won me over. Great job tonight."" I'm not trying to win anyone over, it really sucks! #Oscars"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I love how you handle the haters"" You mean the haters and losers!"
0,0,0,0,-1,This is Amateur Night - who the hell is in charge of this production? #Oscars
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE You are the most negative person I've ever followed."" Thank you!"
0,0,0,0,-1,This cannot be the the Academy Awards #Oscars AWFUL!!!!!!!!!!!!!!!
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE hahahaha Mr. Trump you're epic see you in Toronto in May at the Canadian International :)"""
0,0,0,0,-1,They should have allowed applause during the TRIBUTE to the departed - Really bad production. Bette Midler sucked! #Oscars
0,0,0,0,-1,"Little Andy Lassner, who lives his life through Ellen and has nothing else going for himself, is having a really bad night! #Oscars"
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE is on point with his tweets about the #oscars tonight. Hilarious!"""
